row_index,mol_id,mol_name,target,charge,n_atoms,xtb_polarizability_au,xtb_total_energy_Eh,xtb_gap_eV,E_total_Eh,E_HOMO_eV,E_LUMO_eV,E_HOMO_minus1_eV,E_LUMO_plus1_eV,dipole_x_D,dipole_y_D,dipole_z_D,dipole_total_D,quadrupole_aniso_au,quadrupole_eig_min_au,quadrupole_eig_max_au,quadrupole_asymmetry,HOMO_LUMO_gap_eV,ionization_potential_eV,electron_affinity_eV,chemical_potential_eV,electronegativity_eV,hardness_eV,softness_inv_eV,electrophilicity_eV,max_charge_transfer,q_mulliken_max,q_mulliken_min,q_mulliken_range,q_mulliken_absmax,q_mulliken_mean_abs,q_mulliken_std,q_mulliken_sum_pos,q_mulliken_sum_neg,q_mulliken_C_mean,q_mulliken_C_min,q_mulliken_C_max,q_mulliken_N_mean,q_mulliken_N_min,q_mulliken_N_max,q_mulliken_O_mean,q_mulliken_O_min,q_mulliken_O_max,q_mulliken_S_mean,q_mulliken_S_min,q_mulliken_S_max,q_mulliken_H_mean,q_mulliken_H_min,q_mulliken_H_max,q_mulliken_F_mean,q_mulliken_F_min,q_mulliken_F_max,q_mulliken_Cl_mean,q_mulliken_Cl_min,q_mulliken_Cl_max,q_mulliken_Br_mean,q_mulliken_Br_min,q_mulliken_Br_max,q_mulliken_I_mean,q_mulliken_I_min,q_mulliken_I_max,q_mulliken_P_mean,q_mulliken_P_min,q_mulliken_P_max,q_lowdin_max,q_lowdin_min,q_lowdin_range,q_lowdin_absmax,q_lowdin_mean_abs,q_lowdin_std,q_lowdin_sum_pos,q_lowdin_sum_neg,q_lowdin_C_mean,q_lowdin_C_min,q_lowdin_C_max,q_lowdin_N_mean,q_lowdin_N_min,q_lowdin_N_max,q_lowdin_O_mean,q_lowdin_O_min,q_lowdin_O_max,q_lowdin_S_mean,q_lowdin_S_min,q_lowdin_S_max,q_lowdin_H_mean,q_lowdin_H_min,q_lowdin_H_max,q_lowdin_F_mean,q_lowdin_F_min,q_lowdin_F_max,q_lowdin_Cl_mean,q_lowdin_Cl_min,q_lowdin_Cl_max,q_lowdin_Br_mean,q_lowdin_Br_min,q_lowdin_Br_max,q_lowdin_I_mean,q_lowdin_I_min,q_lowdin_I_max,q_lowdin_P_mean,q_lowdin_P_min,q_lowdin_P_max,xtb_total_energy_alpb_Eh,xtb_Gsolv_water_Eh,xtb_Gelec_Eh,xtb_Gsasa_Eh,xtb_Ghb_Eh,xtb_logP_proxy,PIC50
61,Mol_62,6N0D-Active_3rd,TDP1,0,30,171.040724,-52.339657901084,2.609108439487,-840.9788001945426,-5.349515026868457,-1.4409636316129157,-5.983334818314503,-0.04107896809575766,0.12335703214171877,-1.1840138293758555,-1.4743130463156788,1.8949154767610896,56.2876447152092,-25.11722180272157,36.70283434879991,0.21888704247497204,3.9085513952555413,5.349515026868457,1.4409636316129157,-3.3952393292406864,3.3952393292406864,1.9542756976277706,0.5116985291347921,2.949340800997467,1.7373389708330573,0.2078011984654129,-0.19499816426313465,0.40279936272854755,0.2078011984654129,0.11053877571138133,0.1266802459471989,1.6580816356707317,-1.6580816356707084,0.032204857333164326,-0.11701912347385335,0.2078011984654129,0.0,0.0,0.0,-0.18384762427442158,-0.19499816426313465,-0.17164671934992626,0.0,0.0,0.0,0.023710207869450734,-0.07320649243005573,0.17611811460895754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3245973049108115,-0.44183188074650204,0.7664291856573135,0.44183188074650204,0.19698107563281908,0.23344429691440877,2.954716134492246,-2.954716134492325,-0.022650810856609027,-0.20932890671774196,0.23506713049910388,0.0,0.0,0.0,-0.43583585672788505,-0.44183188074650204,-0.4285590697540371,0.0,0.0,0.0,0.1717045649086656,0.08822278154669938,0.3245973049108115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.367118104517,-0.03504297346,-0.016252452303,0.002969226767,-0.022840507622,0.03504297346,6.110082317
62,Mol_63,6N0D-Active_40th,TDP1,0,30,175.267143,-50.389069232775,2.477800137836,-803.891095132409,-5.953070735235923,-1.7220357281177756,-6.410634560278609,-0.5757620071609703,4.467662202811845,1.849790697711941,-1.9355066269542496,5.208446705761617,106.57307920306764,-51.86110989389258,67.9871758768068,0.2981690032625808,4.231035007118147,5.953070735235923,1.7220357281177756,-3.8375532316768495,3.8375532316768495,2.1155175035590736,0.4726975779295773,3.4806648446958124,1.8140021177894687,0.18915872154857727,-0.21227902841601143,0.4014377499645887,0.21227902841601143,0.0665509432405388,0.09457807956476354,0.9982641486080821,-0.9982641486080819,0.029513277832867977,-0.10958167916267847,0.18915872154857727,0.0,0.0,0.0,-0.18520780927448577,-0.21227902841601143,-0.16504422599588864,0.0,0.0,0.0,0.009410355027536491,-0.07150351231052055,0.17889361129568337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33251553558908764,-0.4271121532727591,0.7596276888618467,0.4271121532727591,0.16858444806898512,0.20457670146505985,2.5287667210347795,-2.528766721034775,-0.029753257454936784,-0.22356582816618786,0.33251553558908764,0.0,0.0,0.0,-0.424306437188297,-0.4271121532727591,-0.4226925718502432,0.0,0.0,0.0,0.14326818111574557,0.0882932396000422,0.32821201147664014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.410309948488,-0.028839902055,-0.018571317652,0.00163464652,-0.012983990621,0.028839902055,5.969764704
63,Mol_64,6N0D-Active_48th,TDP1,0,39,213.981676,-60.425417677342,1.484342313443,-938.8054242800192,-5.691596142984736,-2.5878868211612445,-6.76340878226441,-1.3666612457698537,-4.119004429090807,0.8688633449024089,0.29224646156611184,4.219778310916652,86.33274730657826,-37.70800539138717,56.510708599859385,0.20065336685312152,3.1037093218234912,5.691596142984736,2.5878868211612445,-4.13974148207299,4.13974148207299,1.5518546609117456,0.6443902416818338,5.521605846879783,2.667609014133327,0.23917093205376894,-0.3148063471500162,0.5539772792037851,0.3148063471500162,0.055669895151107984,0.09384444321339949,1.0855629554466015,-1.0855629554466095,0.040180748066109266,-0.1449103550846056,0.23917093205376894,-0.3148063471500162,-0.3148063471500162,-0.3148063471500162,-0.18257563851191527,-0.187935356267813,-0.17721592075601755,0.0,0.0,0.0,-0.00491038759307279,-0.033904116440135024,0.025906646916325604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335241359604443,-0.4326200253938257,0.7678613849982687,0.4326200253938257,0.12761728470413827,0.15733580366165517,2.488537051730663,-2.488537051730731,-0.037868869429922666,-0.16793795617212126,0.335241359604443,-0.13951620224481331,-0.13951620224481331,-0.13951620224481331,-0.4256355227114028,-0.4326200253938257,-0.4186510200289799,0.0,0.0,0.0,0.10060563334329892,0.07846286461910978,0.12081425613137875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.439256602458,-0.018949093266,-0.01785106507,0.000518052319,-0.002696840213,0.018949093266,5.663740448
64,Mol_65,6N0D-Active_4th,TDP1,0,37,203.726992,-60.783590122261,2.58177727432,-957.6001546875525,-5.829289357849206,-1.6668009591247674,-6.08677409593244,-0.47117530168841915,0.7938640385524935,-3.349262180226931,-2.0861326295862286,4.024888397437833,120.12395676864969,-59.1685259553191,76.32007168424133,0.3101145111721832,4.162488398724439,5.829289357849206,1.6668009591247674,-3.748045158486987,3.748045158486987,2.0812441993622195,0.4804818196281061,3.3748664655408027,1.8008675577981408,0.25284259216286475,-0.3141560457124637,0.5669986378753284,0.3141560457124637,0.08820963704569036,0.12605018670962947,1.631878285345271,-1.6318782853452722,0.05756664939191262,-0.10134712594479467,0.25284259216286475,0.0,0.0,0.0,-0.25314632524653025,-0.3141560457124637,-0.17321127307762296,0.0,0.0,0.0,0.002122016332725331,-0.055223561902683294,0.17469966138826454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33830587407810064,-0.43559806822969094,0.7739039423077916,0.43559806822969094,0.1563624942605729,0.18789220919889796,2.892706143820562,-2.892706143820636,-0.021128257495626634,-0.20057090643086806,0.33830587407810064,0.0,0.0,0.0,-0.38147542538656687,-0.43559806822969094,-0.3317229827046173,0.0,0.0,0.0,0.1178176299357404,0.09283314273230703,0.3251907610063731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.801103650869,-0.023409448674,-0.017878500983,0.001742770865,-0.008354478254,0.023409448674,5.536390664
65,Mol_66,6N0D-Active_52th,TDP1,0,27,170.708295,-56.697157092541,1.797713947692,-967.785832190684,-7.040517731828475,-3.518426959576491,-7.661532741412084,-2.3358053925647915,-3.1739627715515866,-2.85204907717185,-1.048841082283308,4.394120074562989,82.2230968999382,-43.53232329655768,50.614879284282345,0.3871571996792494,3.5220907722519836,7.040517731828475,3.518426959576491,-5.279472345702483,5.279472345702483,1.7610453861259918,0.5678445359093409,7.91371661077767,2.997919523991626,0.24360617532522255,-0.24270090493189578,0.48630708025711833,0.24360617532522255,0.08338120642092413,0.11733030084574514,1.1256462866825132,-1.1256462866824384,0.040770089997972,-0.06175079102849068,0.14614387444495147,0.24360617532522255,0.24360617532522255,0.24360617532522255,-0.1985794054084394,-0.24270090493189578,-0.1461040047650357,0.0,0.0,0.0,0.025501370249348763,-0.005971745005849405,0.20047732509798633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5893876377385077,-0.4288992246566181,1.0182868623951258,0.5893876377385077,0.19584560323032274,0.24987085866856606,2.643915643609409,-2.643915643609305,0.022380275194500716,-0.12054132079432112,0.3390339523046535,0.5893876377385077,0.5893876377385077,0.5893876377385077,-0.3947998753293035,-0.4288992246566181,-0.3719739074200774,0.0,0.0,0.0,0.15304112659787195,0.11360152092443365,0.33258869680314684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.714114396238,-0.02256286401,-0.022410278812,0.006174614348,-0.007407959244,0.02256286401,5.399996913
66,Mol_67,6N0D-Active_56th,TDP1,0,56,287.497947,-86.801431060911,1.614743697261,-1339.6538664717054,-5.894480640797097,-2.8169755767722418,-6.900513634344988,-1.6007451731352629,-3.284078367217521,0.04047673446376619,-2.360809998914508,4.0447784783636385,91.730736156568,-32.855251313365955,61.0957574487519,0.04911863362387573,3.077505064024855,5.894480640797097,2.8169755767722418,-4.355728108784669,4.355728108784669,1.5387525320124276,0.6498770784748406,6.164853335072739,2.8306878579677233,0.2679520310378356,-0.3744856270477266,0.6424376580855622,0.3744856270477266,0.07405754037580452,0.11895322079277693,2.0736111305226554,-2.073611130522398,0.04580536762132529,-0.3744856270477266,0.2679520310378356,-0.20385797938772088,-0.29621190928277485,-0.1115040494926669,-0.24773224755796353,-0.31985760154975296,-0.1743944458145137,0.0,0.0,0.0,0.011512158695990243,-0.0258941758492357,0.1629340559093907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3730408274167587,-0.5076892629592731,0.8807300903760318,0.5076892629592731,0.14934594435847348,0.19014178306359744,4.181686442037358,-4.181686442037156,-0.027808158910440566,-0.28762375297203757,0.3730408274167587,-0.18835804619609053,-0.23718700079932997,-0.1395290915928511,-0.4661331563672255,-0.5076892629592731,-0.4130996053190028,0.0,0.0,0.0,0.11187094352737918,0.07133724696097343,0.30507215835168544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.82297726655,-0.026842443737,-0.023687438066,0.002806896008,-0.007042661377,0.026842443737,5.347395925
67,Mol_68,6N0D-Active_59th,TDP1,0,58,299.106594,-88.074206744222,2.427645668814,-1344.6020047542497,-5.879018398049815,-1.763837539470476,-5.971102927124547,-0.4432798461401524,0.23732096525211566,1.1494313021725522,4.0303235256233245,4.197740020553335,115.64348423259709,-49.48345463646843,75.94080872030038,0.18358569495551907,4.115180858579339,5.879018398049815,1.763837539470476,-3.8214279687601453,3.8214279687601453,2.0575904292896694,0.4860053710228544,3.5486439654231168,1.8572345177943872,0.21261204908418385,-0.30380402274899865,0.5164160718331825,0.30380402274899865,0.07943532490115573,0.1094664266736487,2.3036244221334425,-2.3036244221335895,0.025225512137741966,-0.19362814141376372,0.21261204908418385,0.0,0.0,0.0,-0.20629584232041545,-0.30380402274899865,-0.1439334988861809,0.0,0.0,0.0,0.01431576457708504,-0.0621850441068974,0.17717723256117435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3359058526569161,-0.5081955547309196,0.8441014073878357,0.5081955547309196,0.16888199192447437,0.2051764058987415,4.897577765809649,-4.8975777658098645,-0.05702230426684405,-0.2974609179530878,0.3359058526569161,0.0,0.0,0.0,-0.4452347446413622,-0.5081955547309196,-0.4200599195089989,0.0,0.0,0.0,0.13041897606706063,0.08351847982862337,0.3271929256952514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.105086646986,-0.040100695531,-0.025425442829,0.00266262328,-0.01841863568,0.040100695531,5.244125144
68,Mol_69,6N0D-Active_62th,TDP1,0,32,184.236223,-51.932980572916,1.509505847602,-822.1375826554299,-5.6992341910340585,-2.623029550334875,-6.814625780798963,-1.3679142751740472,-2.698990679285395,-1.6067994462804436,1.48727056112166,3.4753890241835825,63.02177750151485,-29.240489578985724,40.74801048111042,0.25336974876779017,3.0762046406991836,5.6992341910340585,2.623029550334875,-4.161131870684467,4.161131870684467,1.5381023203495918,0.6501518050975388,5.628695248730435,2.7053673969744043,0.14803515961756375,-0.28473976621746644,0.4327749258350302,0.28473976621746644,0.06154074394733958,0.09068090061357999,0.9846519031574482,-0.9846519031574184,0.041908947377154115,-0.04141592766018487,0.14803515961756375,-0.28473976621746644,-0.28473976621746644,-0.28473976621746644,-0.1930659414912066,-0.2081245670238694,-0.1780073159585438,0.0,0.0,0.0,2.52685511879727e-05,-0.040477000801860674,0.04695688228839412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33260959863806683,-0.4404439738990842,0.773053572537151,0.4404439738990842,0.13585920889356762,0.1677851073419105,2.173747342297089,-2.173747342297075,-0.027231607837289562,-0.18271928696230066,0.33260959863806683,-0.10531166665612712,-0.10531166665612712,-0.10531166665612712,-0.42843946952746137,-0.4404439738990842,-0.41643496515583855,0.0,0.0,0.0,0.10753048700828444,0.08782614080322204,0.12021420498022883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.946021382997,-0.017854385196,-0.01640012233,0.000220755847,-0.00275577841,0.017854385196,5.050000457
69,Mol_70,6N0D-Active_67th,TDP1,0,28,166.582679,-46.470168312781,2.334926505781,-752.7238797660145,-6.655870488186215,-2.3928372494747983,-6.824662347327639,-0.922617007665586,-0.9490382218935242,0.2446050980884653,4.130570541011721,4.245246541120969,51.70446211852033,-21.368206536425916,34.10774402673548,0.15553891296179315,4.263033238711417,6.655870488186215,2.3928372494747983,-4.524353868830507,4.524353868830507,2.1315166193557085,0.4691495205429217,4.801693250833989,2.122598448328345,0.25565239653760585,-0.20642757694931113,0.462079973486917,0.25565239653760585,0.04956142102861185,0.08120284006433763,0.6938598944004869,-0.6938598944006449,0.038283960548004654,-0.07058462769591678,0.25565239653760585,0.0,0.0,0.0,-0.20642757694931113,-0.20642757694931113,-0.20642757694931113,0.0,0.0,0.0,-0.015931137206362522,-0.02746971568709644,0.009045060356899559,-0.19258932200092893,-0.19258932200092893,-0.19258932200092893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33555280697445333,-0.42315130680093915,0.7587041137753925,0.42315130680093915,0.1301324478404597,0.15680845738871202,1.8218542697663616,-1.8218542697665097,-0.03467971515246617,-0.15923508458462443,0.33555280697445333,0.0,0.0,0.0,-0.42315130680093915,-0.42315130680093915,-0.42315130680093915,0.0,0.0,0.0,0.10896120574457888,0.09635947687407753,0.12593284160543372,-0.2552262291025844,-0.2552262291025844,-0.2552262291025844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.480109865329,-0.014339475235,-0.012967279806,2.8051408e-05,-0.002481006535,0.014339475235,5.021230243
70,Mol_71,6N0D-Active_6th,TDP1,0,64,314.439082,-95.666249542734,1.244462167352,-1452.6712726194073,-5.512138319437852,-2.6246875580668685,-5.653414132925927,-0.9173424302895996,-0.9159776044429858,-0.551277381933877,-0.9889230561375971,1.4563277565965382,126.01794052751579,-72.20181014045582,73.29876886547845,0.4886911921672362,2.887450761370984,5.512138319437852,2.6246875580668685,-4.068412938752361,4.068412938752361,1.443725380685492,0.6926525039860366,5.732386526428111,2.8179964092760126,0.19364304362975382,-0.3223089725783659,0.5159520162081197,0.3223089725783659,0.0775327818541101,0.11486263833223856,2.4810490193314885,-2.4810490193315577,0.05715247573503953,-0.06706880734067511,0.19364304362975382,-0.1954382316505916,-0.27505562969389974,-0.12156410938976325,-0.2886318140385167,-0.3223089725783659,-0.25666255251292114,0.0,0.0,0.0,0.017644398909856696,-0.042477517508055174,0.16312286273393173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32117406795022596,-0.520193330383167,0.8413673983333929,0.520193330383167,0.1500957967477286,0.19173272238869274,4.803065495927266,-4.803065495927362,-0.026977631473989756,-0.17708180950167307,0.32117406795022596,-0.29623893712253757,-0.351532295399104,-0.24065075866646524,-0.4891012993840884,-0.520193330383167,-0.4631940665244585,0.0,0.0,0.0,0.11840075316881757,0.06404139973946987,0.31172978789988426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.697478128103,-0.039279450644,-0.024071436653,-0.000439417415,-0.015849356274,0.039279450644,5.013299908
71,Mol_72,6N0D-Active_72th,TDP1,0,40,216.903581,-61.704576103107,1.46562328656,-956.0127124359838,-5.3835776340570805,-2.343626360597424,-5.682381658643821,-1.0624538506517067,-3.7712704919844926,-1.645955394962346,-1.4255230828924845,4.354740674917153,76.1896904027804,-35.34199455207598,49.264728833125126,0.2531626260186002,3.0399512734596565,5.3835776340570805,2.343626360597424,-3.863601997327252,3.863601997327252,1.5199756367298283,0.6579052820553514,4.910414362254821,2.541884161801205,0.29426980368257816,-0.3114374282719705,0.6057072319545487,0.3114374282719705,0.08226599665842141,0.1199357512663079,1.6453199331683632,-1.6453199331684933,0.05351485003084891,-0.18507424909794157,0.29426980368257816,-0.30153681135891874,-0.3114374282719705,-0.29163619444586697,-0.2033008244097365,-0.22079244951901522,-0.1858091993004578,0.0,0.0,0.0,0.0025782206101055537,-0.06869058544912177,0.042356035286410076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33458683184435145,-0.45731432281806583,0.7919011546624173,0.45731432281806583,0.13819899993076473,0.16604216704932093,2.7639799986152074,-2.7639799986153806,-0.04130135668934562,-0.21256762147785668,0.33458683184435145,-0.11814077948325918,-0.12368692953942428,-0.11259462942709408,-0.4406812922277039,-0.45731432281806583,-0.424048261637342,0.0,0.0,0.0,0.10339269799055416,0.08199979884948927,0.11814329981332095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.721400094998,-0.023166894435,-0.021046702564,-0.000137483846,-0.003063467723,0.023166894435,4.889800994
72,Mol_73,6N0D-Active_76th,MAPK1,0,29,172.43739,-48.778808183728,1.514443359215,-782.8845999364769,-5.784875001293803,-2.806398013327971,-6.974302530987959,-1.3799344234293127,-1.4348043201709886,1.8684860937579404,-1.140714969082942,2.61746716511173,62.52998111844902,-22.856605458662592,41.61960174750554,0.06349022914344182,2.978476987965832,5.784875001293803,2.806398013327971,-4.295636507310887,4.295636507310887,1.489238493982916,0.671484120267087,6.1952780154075695,2.8844517010988335,0.13569812179335372,-0.25144757483775315,0.3871456966311069,0.25144757483775315,0.058807221365513765,0.08294047910485264,0.8527047097999568,-0.8527047097999423,0.03320020728141066,-0.06538109446655671,0.13569812179335372,-0.1297236895246643,-0.1297236895246643,-0.1297236895246643,-0.21251661519038034,-0.25144757483775315,-0.17358565554300753,0.0,0.0,0.0,0.0051594373349345135,-0.04451991660096821,0.13288330120442127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33290795594066225,-0.4579838978873294,0.7908918538279917,0.4579838978873294,0.14723137896298036,0.18228530183341812,2.1348549949631863,-2.134854994963244,-0.015775721465511577,-0.18360452822724493,0.33290795594066225,-0.23156541160153932,-0.23156541160153932,-0.23156541160153932,-0.4365640242953379,-0.4579838978873294,-0.4151441507033464,0.0,0.0,0.0,0.12193902565225735,0.09584395121164668,0.24519364565773683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.791256914145,-0.016592443031,-0.014262793855,-0.000123957934,-0.00328645094,0.016592443031,7.586700236
73,Mol_74,6N0D-Active_7th,MAPK1,0,52,265.27011,-85.616529765219,2.107588616371,-1340.158511849586,-5.469275400286517,-1.7679561148362224,-5.548051220252513,-0.5159526906259347,-1.33326399065991,-0.3746888467046748,1.076106658173614,1.7538500906294276,73.76841328464634,-33.60862871752856,47.89726087358687,0.23703804299776918,3.701319285450295,5.469275400286517,1.7679561148362224,-3.6186157575613698,3.6186157575613698,1.8506596427251476,0.5403478721389701,3.537760185224985,1.9553113246868332,0.22642668287494772,-0.3454930338476654,0.5719197167226131,0.3454930338476654,0.11291860192330393,0.15478133527115465,2.9358836500058962,-2.9358836500059082,0.0958276328693675,-0.16512600276848932,0.22642668287494772,0.0,0.0,0.0,-0.3050868715056025,-0.3454930338476654,-0.22150959063495534,0.0,0.0,0.0,0.005134492095103661,-0.05788672842014364,0.029812108084586675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3311621740913999,-0.4360695270248449,0.7672317011162448,0.4360695270248449,0.14622110307602715,0.17422002336667977,3.801748679976681,-3.80174867997673,0.00020765229761368498,-0.17787000685052057,0.3311621740913999,0.0,0.0,0.0,-0.3502054385260059,-0.4360695270248449,-0.3238845540917321,0.0,0.0,0.0,0.10196155714300437,0.08695900158333969,0.11678520559638983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.635041554788,-0.023476747667,-0.021926235422,0.001738026973,-0.004369298916,0.023476747667,6.436163081
74,Mol_75,6N0D-Active_80th,MAPK1,0,46,281.250019,-89.617724705193,1.52448039217,-1536.093336556838,-6.634086596390982,-3.214700177333294,-7.390247465379864,-2.0815331932528607,-2.790847832652609,-1.5330390679067785,0.7955676437578258,3.282067684333251,92.84088990020858,-55.56864948565328,51.39020342257507,0.5585988810107664,3.419386419057688,6.634086596390982,3.214700177333294,-4.924393386862138,4.924393386862138,1.709693209528844,0.5849002583776883,7.091813342130037,2.8802789643290443,0.5354746915320607,-0.17714734977822388,0.7126220413102846,0.5354746915320607,0.0691662766177161,0.11970464972284804,1.590824362207416,-1.5908243622075242,0.05225222326067924,-0.07894265494079455,0.5354746915320607,-0.10889890137651055,-0.1607539127113924,-0.03937816527316418,-0.1607941819920118,-0.16392311009983196,-0.15766525388419161,0.0,0.0,0.0,-0.005950387080262893,-0.030789176361143422,0.03920670460041342,-0.1741542903397247,-0.17714734977822388,-0.16833943385761785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7467433807574659,-0.40708882331563956,1.1538322040731055,0.7467433807574659,0.13958609143521977,0.19116124752733776,3.2104801030099708,-3.2104801030101395,0.008061720389257676,-0.10260902375411263,0.7467433807574659,-0.07905261692096695,-0.18510870799006884,0.06875371772899186,-0.40439935936656823,-0.40708882331563956,-0.4017098954174969,0.0,0.0,0.0,0.11837523006770434,0.10573508008255283,0.13590566974029727,-0.2682593135980588,-0.2711309189365725,-0.2642566494169696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.638577685591,-0.026224134938,-0.021789467605,-0.00053090982,-0.00498451721,0.026224134938,6.186218922
75,Mol_76,6N0D-Active_81st,MAPK1,0,34,191.67191,-57.624610186584,2.464408461357,-918.3356660254449,-5.789387336961605,-1.7699686894344622,-6.19077194367573,-0.32383214745614464,-3.3153599969279743,4.6633036462903,4.861480720574362,7.508129434369848,36.77013318869643,-24.151232464140286,15.711462225157666,0.8175815247099365,4.019418647527143,5.789387336961605,1.7699686894344622,-3.7796780131980334,3.7796780131980334,2.0097093237635715,0.49758439599976856,3.554236852695539,1.8807088012707487,0.20729825761532972,-0.3139635485399612,0.5212618061552909,0.3139635485399612,0.08997617471309527,0.12272161293454152,1.5295949701226035,-1.5295949701226363,0.04657473842204901,-0.14913552268532104,0.20729825761532972,0.0,0.0,0.0,-0.22652665888819534,-0.3139635485399612,-0.17892160146596403,0.0,0.0,0.0,0.011493630057140294,-0.0670499189845688,0.17525614294799208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32914030172366093,-0.4469797229567032,0.7761200246803641,0.4469797229567032,0.1735450059326028,0.20862523303999764,2.950265100854196,-2.950265100854299,-0.01820178539392847,-0.22693956159858164,0.32914030172366093,0.0,0.0,0.0,-0.4086742974032296,-0.4469797229567032,-0.3262499018839762,0.0,0.0,0.0,0.1375661254225479,0.09260217194394249,0.3243848710755165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.64773435359,-0.031618945819,-0.021033868117,0.001961134203,-0.013626971602,0.031618945819,5.286215547
