row_index,mol_id,mol_name,target,E_HOMO_eV,E_LUMO_eV,HOMO_LUMO_gap_eV,dipole_total_D,chemical_potential_eV,hardness_eV,electrophilicity_eV,electronegativity_eV,softness_inv_eV,q_mulliken_min,q_mulliken_max,q_mulliken_range,quadrupole_aniso_au,xtb_Gsolv_water_Eh,xtb_gap_eV,PIC50
83,Mol_84,8AOJ-15th,MAPK1,-5.441362880496897,-2.5991514045008617,2.8422114759960357,3.4025293792903044,-4.020257142498879,1.4211057379980179,5.686581603203617,4.020257142498879,0.7036774064460183,-0.2644609166442269,0.19355778823859726,0.45801870488282415,64.89023894544766,-0.024939582455,1.500624936573,4.93621269
84,Mol_85,8AOJ-16th,MAPK1,-6.539925478111422,-3.3781368391033073,3.1617886390081145,5.534957196939577,-4.959031158607365,1.5808943195040572,7.777872856091185,4.959031158607365,0.632553351392717,-0.4290682023215524,0.8518524549274691,1.2809206572490215,34.149789228406,-0.029039121026,1.245469139224,4.88621369
85,Mol_86,8AOJ-17th,MAPK1,-6.000200263610634,-2.8219670627761895,3.1782332008344447,2.763299616428007,-4.411083663193412,1.5891166004172224,6.12216217443805,4.411083663193412,0.6292804440765707,-0.23957870744722065,0.16868119109299295,0.4082598985402136,52.284261787961825,-0.025294868684,1.68144478021,4.83621269
86,Mol_87,8AOJ-18th,MAPK1,-6.140802269854843,-3.1302003381714254,3.010601931683418,0.3813867056685491,-4.635501304013134,1.505300965841709,7.137400701623891,4.635501304013134,0.6643189785245616,-0.24865820575852204,0.18563839937967508,0.4342966051381971,75.45925315327821,-0.026287012115,1.595580800433,4.83621269
87,Mol_88,8AOJ-19th,MAPK1,-5.643355734710446,-2.883547190800812,2.759808543909634,1.2084618204041353,-4.263451462755629,1.379904271954817,6.586333104659124,4.263451462755629,0.7246879514209835,-0.37241148422719395,0.21939295069586162,0.5918044349230556,119.753414670003,-0.031952906374,0.843064782014,4.83621269
88,Mol_89,8AOJ-1st,MAPK1,-6.6615158659956295,-3.271143761641283,3.3903721043543467,0.11373186342164311,-4.966329813818456,1.6951860521771733,7.274845079082873,4.966329813818456,0.5899057502954752,-0.3418658735023197,0.19654100703323618,0.5384068805355559,46.34511250047621,-0.015346371547,1.692273767261,4.786214046
89,Mol_90,8AOJ-20th,MAPK1,-6.5882198107272565,-2.918558389942218,3.6696614207850384,1.9739375924690579,-4.753389100334737,1.8348307103925192,6.157164203543191,4.753389100334737,0.5450094084080778,-0.2034023164047447,0.1870348863234622,0.3904372027282069,70.96758517132862,-0.045914493777,1.610025481053,4.786214046
90,Mol_91,8AOJ-2nd,MAPK1,-6.351720200736272,-2.8991354385047114,3.452584762231561,2.5485928879020543,-4.625427819620492,1.7262923811157804,6.196685668244361,4.625427819620492,0.5792761475050101,-0.23567619051936184,0.1951619535926209,0.43083814411198273,91.39612732385793,-0.025825616328,1.749447866863,4.786214046
91,Mol_92,8AOJ-3rd,MAPK1,-6.051649285436553,-2.6586342455494747,3.393015039887078,3.305688339153181,-4.355141765493014,1.696507519943539,5.590090104101881,4.355141765493014,0.5894462525183978,-0.18538083484761714,0.12596588987647372,0.31134672472409086,100.70135875387155,-0.023936666246,1.848702030397,4.736212487
92,Mol_93,8AOJ-4th,MAPK1,-6.132761033183466,-3.2678816769395658,2.8648793562439003,1.425831608835097,-4.700321355061516,1.4324396781219502,7.71167581374636,4.700321355061516,0.698109676290931,-0.3528182651579872,0.2049398586801433,0.5577581238381305,22.60342860787051,-0.022688372123,1.567091003169,4.6862129
93,Mol_94,8AOJ-5th,MAPK1,-6.343598883841113,-3.0830713431699586,3.2605275406711547,1.9730415894538655,-4.713335113505536,1.6302637703355773,6.813476535650225,4.713335113505536,0.6133976710984368,-0.25423766138492176,0.203093668530969,0.45733132991589076,41.15699719077384,-0.019173721226,1.785503694118,4.6862129
94,Mol_95,8AOJ-6th,MAPK1,-5.784965820851732,-2.8064222442485307,2.9785435766032013,2.6173890638542723,-4.295694032550132,1.4892717883016007,6.195305439288223,4.295694032550132,0.6714691084965912,-0.2515129986472573,0.13568499793588362,0.3871979965831409,62.5288135856795,-0.016574137549,1.514423460886,4.6862129
95,Mol_96,8AOJ-7th,MAPK1,-5.692096020262266,-2.531036671924121,3.161059348338145,4.41438390214297,-4.111566346093193,1.5805296741690724,5.3478837172777345,4.111566346093193,0.6326992883102478,-0.305314340351182,0.16430675209045642,0.4696210924416384,61.4745334453376,-0.018563159218,1.640699758282,4.636213209
96,Mol_97,8AOJ-8th,MAPK1,-7.104994583996367,-2.913972237227649,4.191022346768719,0.7725976136830391,-5.009483410612008,2.0955111733843594,5.9877810149461785,5.009483410612008,0.4772105311111026,-0.17054869720075594,0.12896734682169786,0.2995160440224538,71.39714651681184,-0.012503618872,1.815053514076,4.636213209
97,Mol_98,8AOJ-9th,MAPK1,-6.459203714549517,-3.056901373563706,3.402302340985811,0.6641493891692372,-4.7580525440566115,1.7011511704929054,6.6540423933764705,4.7580525440566115,0.5878372347768787,-0.3533207641230707,0.24037841188451736,0.593699176007588,84.54077600890494,-0.025108106142,1.811973250187,4.586214232
98,Mol_99,8AOJ-cocrys,MAPK1,-6.460636425323613,-1.072651052454712,5.387985372868901,4.339873447685926,-3.7666437388891625,2.6939926864344503,2.6331929420510956,3.7666437388891625,0.3711962564098564,-0.3075314402301874,0.18645008182416678,0.4939815220543542,89.4866132436804,-0.024087389553,2.884861606719,4.536212986
99,Mol_100,CHEMBL10041,MAPK1,-7.868818164404922,-3.805309745744943,4.063508418659978,19.265103779385917,-5.837063955074933,2.031754209329989,8.384704079651126,5.837063955074933,0.49218551900023855,-0.310862690942038,0.23211366510429965,0.5429763560463376,284.8042268001768,-0.103333468069,3.174346923179,4.450000476
100,Mol_101,CHEMBL101083,MAPK1,-7.768750268495434,-3.2999083772486735,4.46884189124676,14.589809103057057,-5.534329322872054,2.23442094562338,6.8538565022841595,5.534329322872054,0.4475432446866051,-0.3354880021607176,0.27092120882639126,0.6064092109871089,289.79485956453556,-0.086940063708,2.902045273952,4.346787486
101,Mol_102,CHEMBL1095097,MAPK1,-6.334174294162312,-1.3227864986693447,5.0113877954929675,4.428345175910758,-3.8284803964158285,2.5056938977464838,2.924791044692735,3.8284803964158285,0.39909104655574973,-0.3151941470829147,0.26803296168232116,0.5832271087652359,184.6381327108691,-0.033087872883,2.891506731584,4.259637311
102,Mol_103,CHEMBL178559,TDP1,-7.392823586156895,-3.518034917980403,3.8747886681764925,17.913590765463827,-5.455429252068649,1.9373943340882462,7.680859750818979,5.455429252068649,0.5161571820486449,-0.32148719449216934,0.29150940433727435,0.6129965988294437,265.39550367590437,-0.102735444735,2.8274312299,9.721
103,Mol_104,CHEMBL178857,TDP1,-5.31113807220866,-1.4599716536299066,3.8511664185787535,4.343392058681394,-3.3855548629192835,1.9255832092893768,2.976236413607484,3.3855548629192835,0.5193231822835862,-0.34508849465176716,0.21539974480149482,0.560488239453262,190.23684801896306,-0.045599197338,2.446694643462,9.585
104,Mol_105,CHEMBL180792,TDP1,-6.910477932574795,-3.0350026049285517,3.8754753276462437,27.051113170752856,-4.972740268751673,1.9377376638231218,6.380674288922132,4.972740268751673,0.5160657289527096,-0.39333347550304865,0.3493832867594566,0.7427167622625053,478.3020548261969,-0.103493123881,2.368326678738,9.222
105,Mol_106,CHEMBL183044,TDP1,-7.116261596674118,-3.2239808682619433,3.8922807284121745,24.55013176042328,-5.170121232468031,1.9461403642060873,6.867478330454624,5.170121232468031,0.5138375516957854,-0.3634626485639778,0.3138222067283216,0.6772848552922994,353.1998280088223,-0.105648160935,2.273844946285,9.131
106,Mol_107,CHEMBL189541,TDP1,-5.116225537241813,-1.9519217566280145,3.1643037806137984,7.147140910110405,-3.534073646934914,1.5821518903068992,3.9470535725672793,3.534073646934914,0.6320505674117194,-0.19550893715811313,0.19209236069723712,0.38760129785535025,58.688731769701995,-0.039939961684,1.632584182306,8.951
107,Mol_108,CHEMBL192587,TDP1,-5.342110361010929,-2.563250354546045,2.7788600064648836,4.99083411297842,-3.952680357778487,1.3894300032324418,5.622335049056133,3.952680357778487,0.7197195955705205,-0.29806110985108525,0.2086285133810586,0.5066896232321438,107.95349965346269,-0.028916004399,1.365999172811,8.77
108,Mol_109,CHEMBL231810,TDP1,-5.665532050557036,-1.7852131439231373,3.8803189066338986,2.564302407198572,-3.7253725972400864,1.9401594533169493,3.576613500643067,3.7253725972400864,0.5154215537750636,-0.20187420590235128,0.24989962999205861,0.4517738358944099,61.10700478802158,-0.029931568648,2.463701640173,8.577
109,Mol_110,CHEMBL234524,TDP1,-5.97669939067597,-2.2791991284919217,3.697500262184048,3.1806736243423845,-4.1279492595839455,1.848750131092024,4.608509501398775,4.1279492595839455,0.540905979224633,-0.25582167900974095,0.20268573914573995,0.4585074181554809,52.62589542355054,-0.028708344409,1.954672127295,8.201
110,Mol_111,CHEMBL242818,TDP1,-6.082426754472585,-2.244237619346368,3.8381891351262167,2.8897933513891623,-4.163332186909477,1.9190945675631084,4.516018957983541,4.163332186909477,0.5210790634824282,-0.2770415539636124,0.21751265730172076,0.49455421126533317,54.42135306458266,-0.02860033855,1.986639013169,7.854
111,Mol_112,CHEMBL284054,TDP1,-5.482945102150077,-1.3267269303939975,4.1562181717560795,1.8270979820591742,-3.404836016272037,2.0781090858780398,2.7892925295605973,3.404836016272037,0.4812066925627638,-0.1915017884036878,0.1892043045954983,0.3807060929991861,59.02809709418658,-0.017298502791,2.753447266217,7.42
112,Mol_113,CHEMBL448651,TDP1,-5.125728235548753,-1.5300536071237143,3.595674628425038,2.6731741488614915,-3.3278909213362335,1.797837314212519,3.0800500959573993,3.3278909213362335,0.5562238541244293,-0.13404274197765353,0.14048516914158427,0.2745279111192378,82.05535725617138,-0.025991920514,1.59550501414,7.215
113,Mol_114,CHEMBL46740,TDP1,-6.801482680968465,-3.433884893818277,3.3675977871501876,24.169835508531254,-5.117683787393371,1.6837988935750938,7.777261122953967,5.117683787393371,0.5938951520966789,-0.3671483872196326,0.29967150604098514,0.6668198932606177,275.7516823281851,-0.10721515221,2.37609529293,7.076
114,Mol_115,CHEMBL5184399,TDP1,-4.881162491260716,-2.032671583084151,2.8484909081765655,13.832320674594715,-3.456917037172434,1.4242454540882827,4.19530052477608,3.456917037172434,0.7021261659143863,-0.3757504256424138,0.210639765801238,0.5863901914436518,331.52280671374183,-0.116789108587,0.918515261525,6.83
115,Mol_116,CHEMBL5196340,TDP1,-8.163669402287812,-4.54223329498357,3.621436107304242,3.8202724706052056,-6.352951348635692,1.810718053652121,11.144747454394714,6.352951348635692,0.5522670953564823,-0.3734541761824808,0.29417900568603716,0.6676331818685179,160.40485171073766,-0.089241672001,2.047314468274,6.699
116,Mol_117,CHEMBL5199803,TDP1,-5.1078083100865594,-2.3601226988862205,2.747685611200339,8.453447867710405,-3.73396550448639,1.3738428056001695,5.0742698989508686,3.73396550448639,0.7278853125872327,-0.38771880359893807,0.20237385493767146,0.5900926585366095,472.03295679243104,-0.106949044442,0.613162181637,6.426
117,Mol_118,CHEMBL81,TDP1,-6.970160794725713,-3.7965745345106745,3.173586260215038,31.868192000565095,-5.383367664618193,1.586793130107519,9.131829115775492,5.383367664618193,0.6302018713253701,-0.3552295238984424,0.24944557386945654,0.604675097767899,440.084526119444,-0.119958390383,1.902598407678,6.096
118,Mol_119,CHEMBL83,TDP1,-7.571539711540052,-3.9297630344873227,3.6417766770527296,25.221212934114998,-5.750651373013687,1.8208883385263648,9.080730134366057,5.750651373013687,0.5491824945231374,-0.37840208580727897,0.25069584115745425,0.6290979269647332,385.3034696030388,-0.096964945611,3.02133717959,5.656
119,Mol_120,Co-cryst_5O1C,TDP1,-1.6127719880135822,1.466180431776164,3.078952419789746,14.096702606440228,-0.07329577811870913,1.539476209894873,0.0017448373204785993,0.07329577811870913,0.6495715838754582,-0.3651433346468025,0.2969438326864111,0.6620871673332136,195.888399586556,-0.105006409551,1.286645160657,5.301
120,Mol_121,Co-cryst_6GGB,TDP1,-7.732335868784245,-4.123934887623828,3.6084009811604174,20.135664933725963,-5.928135378204036,1.8042004905802087,9.739158493137541,5.928135378204036,0.5542621261999614,-0.1736155317893049,0.19851090184693465,0.37212643363623954,355.32471208297426,-0.101105593601,2.459399337329,4.959
121,Mol_122,Co-cryst_6GGC,TDP1,-7.603448491876426,-4.004060520986773,3.5993879708896532,19.00382014923129,-5.803754506431599,1.7996939854448266,9.358137173137132,5.803754506431599,0.5556500205521507,-0.19380602819324544,0.18886717820147014,0.3826732063947156,352.10318001134897,-0.101088878096,2.526039836014,4.699
