PL RMSD,PL RMSF,L RMSD,L RMSF,Docking score,protein_angle,ligand_angle,water_angle,metal_angle,protein_dihedral,ligand_dihedral,water_dihedral,metal_dihedral,protein_elec,ligand_elec,water_elec,metal_elec,protein_stretch,ligand_stretch,water_stretch,metal_stretch,protein_vdw,ligand_vdw,water_vdw,metal_vdw,protein-ligand_angle,protein-water_angle,protein-metal_angle,ligand-water_angle,ligand-metal_angle,water-metal_angle,protein-ligand_dihedral,protein-water_dihedral,protein-metal_dihedral,ligand-water_dihedral,ligand-metal_dihedral,water-metal_dihedral,protein-ligand_elec,protein-water_elec,protein-metal_elec,ligand-water_elec,ligand-metal_elec,water-metal_elec,protein-ligand_stretch,protein-water_stretch,protein-metal_stretch,ligand-water_stretch,ligand-metal_stretch,water-metal_stretch,protein-ligand_vdw,protein-water_vdw,protein-metal_vdw,ligand-water_vdw,ligand-metal_vdw,water-metal_vdw,Explained-variance-ratio-pc1,Explained-variance-ratio-pc2,Explained-variance-ratio-pc3,PCA-components-shape1,PCA-components-shape2,Average-structure-shape,SASA,ALA,ARG,ASN,ASP,CYS,GLN,GLU,GLY,HIS,ILE,LEU,LYS,MET,PHE,PRO,SER,THR,TRP,TYR,VAL,Total energy,Potential energy,Kinetic energy,Coulombic energy,Excluded volume interactions,Energy with forces,SS charges_atoms,MACCS_1,MACCS_2,MACCS_3,MACCS_4,MACCS_5,MACCS_6,MACCS_7,MACCS_8,MACCS_9,MACCS_10,MACCS_11,MACCS_12,MACCS_13,MACCS_14,MACCS_15,MACCS_16,MACCS_17,MACCS_18,MACCS_19,MACCS_20,MACCS_21,MACCS_22,MACCS_23,MACCS_24,MACCS_25,MACCS_26,MACCS_27,MACCS_28,MACCS_29,MACCS_30,MACCS_31,MACCS_32,MACCS_33,MACCS_34,MACCS_35,MACCS_36,MACCS_37,MACCS_38,MACCS_39,MACCS_40,MACCS_41,MACCS_42,MACCS_43,MACCS_44,MACCS_45,MACCS_46,MACCS_47,MACCS_48,MACCS_49,MACCS_50,MACCS_51,MACCS_52,MACCS_53,MACCS_54,MACCS_55,MACCS_56,MACCS_57,MACCS_58,MACCS_59,MACCS_60,MACCS_61,MACCS_62,MACCS_63,MACCS_64,MACCS_65,MACCS_66,MACCS_67,MACCS_68,MACCS_69,MACCS_70,MACCS_71,MACCS_72,MACCS_73,MACCS_74,MACCS_75,MACCS_76,MACCS_77,MACCS_78,MACCS_79,MACCS_80,MACCS_81,MACCS_82,MACCS_83,MACCS_84,MACCS_85,MACCS_86,MACCS_87,MACCS_88,MACCS_89,MACCS_90,MACCS_91,MACCS_92,MACCS_93,MACCS_94,MACCS_95,MACCS_96,MACCS_97,MACCS_98,MACCS_99,MACCS_100,MACCS_101,MACCS_102,MACCS_103,MACCS_104,MACCS_105,MACCS_106,MACCS_107,MACCS_108,MACCS_109,MACCS_110,MACCS_111,MACCS_112,MACCS_113,MACCS_114,MACCS_115,MACCS_116,MACCS_117,MACCS_118,MACCS_119,MACCS_120,MACCS_121,MACCS_122,MACCS_123,MACCS_124,MACCS_125,MACCS_126,MACCS_127,MACCS_128,MACCS_129,MACCS_130,MACCS_131,MACCS_132,MACCS_133,MACCS_134,MACCS_135,MACCS_136,MACCS_137,MACCS_138,MACCS_139,MACCS_140,MACCS_141,MACCS_142,MACCS_143,MACCS_144,MACCS_145,MACCS_146,MACCS_147,MACCS_148,MACCS_149,MACCS_150,MACCS_151,MACCS_152,MACCS_153,MACCS_154,MACCS_155,MACCS_156,MACCS_157,MACCS_158,MACCS_159,MACCS_160,MACCS_161,MACCS_162,MACCS_163,MACCS_164,MACCS_165,MACCS_166,MACCS_167,pLDDT Mean,pLDDT Std,pLDDT Min,pLDDT Max,pLDDT Q25,pLDDT Q50,pLDDT Q75:,Fraction Hi,Fraction Lo,PAE Mean,PAE Std,PAE Min,PAE Max,PAE Q25,PAE Q50,PAE Q75,PIC50
3.110387612,1.686086957,0.645317,0.375565217,-9.111,1517.937212,10.66304996,0,0,767.7112631,15.05962078,0,0,9269.054458,135.0964685,378303.5631,2079.982354,554.9560909,8.84527249,0,0,-397.0803352,12.95351901,12742.47506,3.0734432,0,0,8.380263496,0,0,0,0,0,0.313165488,0,0,0,32.39046085,-5198.231798,-285.9548829,-158.0369209,-31.08543785,-7176.796164,0,0,13.68152084,0,0,0,-36.48307457,-272.842417,-4.236997372,0.161745287,0.171814774,382.2582994,0.527734476,0.170716152,0.143324446,3,99,33,82.41556543,0.0,9.24,0,3.14,0,0,18.43,0,0,0.15,18.46,0.0,0.0,0.49,0,0,0,0.74,0.0,24.38,-77601.03408,-96481.36459,17912.62154,0.439733823,967.708972,-1434.73071,9504.201015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,93.65,10.66,40.01,98.88,94.72,97.94,98.53,0.8539,0.0594,5.65,8.52,0.8,31.5,1.4,1.9,3.6,3.95
1.322243756,0.960391304,0.896095,0.425043478,-10.479,1519.32535,19.21733356,0,0,771.1917103,11.01933622,0,0,9260.119156,42.50763258,357288.3187,2039.097511,554.1317477,8.65486756,0,0,-432.8947839,8.772696173,12031.39908,3.066636656,0,0,8.243788237,0,0,0,0,0,0.202097502,0,0,0,-81.18550296,-5023.423634,-176.7771291,-34.21979972,5.131251067,-7209.974578,0,0,10.55159788,0,0,0,-40.75694179,-259.3806004,-5.429315293,-5.050661264,-0.040505347,375.9329444,0.237237712,0.157052952,0.112492395,3,132,44,123.0936663,0.0,0.0,0,39.45,0,0,19.14,0,0,0.0,28.14,0.0,0.0,0.9,0,0,0,15.15,0.0,41.26,-73873.56126,-91777.53924,17053.68607,0.885598963,850.2919054,-1360.313467,8992.41189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,93.72,10.42,43.39,98.9,94.77,97.98,98.59,0.8539,0.0548,5.57,8.44,0.8,31.4,1.4,1.9,3.5,5.59
1.149384615,0.955956522,0.61115,0.419913043,-10.844,1516.715774,18.5538661,0,0,771.8936759,10.11864558,0,0,9063.396801,58.72013225,355798.6205,2020.105684,554.5110761,8.714945357,0,0,-413.3041599,8.195073398,11969.28215,3.454982212,0,0,7.14840303,0,0,0,0,0,0.205452291,0,0,0,-85.27582465,-4939.139058,-98.70772603,-27.22953411,3.850461296,-7250.692325,0,0,9.905674498,0,0,0,-39.73264541,-275.6941071,-6.826677292,-4.626266316,-0.034138661,375.4666177,0.306652,0.157853421,0.092926879,3,132,44,115.6757323,0.0,0.0,0,48.01,0,0,20.82,0,0,0.0,23.15,0.0,0.0,1.18,0,0,0,16.63,0.0,40.78,-73713.20219,-91477.02588,16991.21413,0.824528673,772.6095617,-1354.704862,8954.776854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,93.63,10.83,39.58,98.9,94.79,97.99,98.57,0.8539,0.0594,5.6,8.47,0.8,31.4,1.4,1.9,3.5,5.39
1.178405594,0.936111111,0.286599401,0.168166667,-7.396,2737.461714,7.770758337,0,0,1513.376175,10.22376755,0,0,13637.23548,164.1865514,522342.9773,2681.423473,1007.340641,8.133517922,0,0,-913.5918688,17.48933207,17595.28926,3.812629985,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-23.09107884,-8515.216426,-1332.905805,-15.64962488,1.023768303,-9383.765728,0,0,0.0,0,0,0,-28.04821886,-421.0521875,0.816232859,-2.2255694,-0.000307556,516.7375804,0.46673403,0.17439985,0.14953397,3,78,26,48.391,13.94,0.0,0,83.94,0,0,8.87,0,0,31.23,42.89,27.66,12.14,0.0,0,0,0,0.0,0.0,17.12,-109766.5259,-136898.0918,25700.61197,0.713616488,1430.953912,-2017.959208,13192.06137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,5.499996932
5.435564,2.426684211,0.387795,0.219315789,-6.133,2736.107651,9.528732135,0,0,1527.927294,8.451141791,0,0,13527.44137,161.150053,522338.4987,2672.503107,1005.496487,8.506197752,0,0,-926.9949209,18.42283591,17597.0624,4.131969391,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-10.8251726,-8449.935271,-1157.119579,-16.9357653,0.57826804,-9540.366616,0,0,0.0,0,0,0,-26.095475,-415.3740617,-5.027675048,-5.337033327,-0.042595355,520.9229862,0.79958752,0.08271986,0.03749744,3,87,29,64.996,10.4,3.03,0,22.23,0,0,30.3,0,0,39.45,33.44,30.25,12.43,0.0,0,0,0,0.0,0.0,15.19,-110039.8485,-136867.0141,25700.9787,1.01325947,1126.186926,-2017.808766,13191.01984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,5.499996932
2.140026,1.313352941,0.269073,0.15,-7.714,2733.550517,7.343132529,0,0,1519.396767,8.849405049,0,0,13592.78005,147.0120592,522427.3379,2672.132998,1007.041725,7.243805321,0,0,-907.3140842,15.78212681,17591.45299,4.071816292,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-9.196016527,-8623.161354,-1157.346114,-9.012697191,0.083973031,-9547.088327,0,0,0.0,0,0,0,-23.3258928,-423.2728213,-4.566886147,-6.112497171,-0.04267782,521.8122135,0.40298754,0.25642906,0.1116108,3,78,26,57.448,10.83,0.04,0,11.64,0,0,15.1,0,0,34.75,27.4,58.14,15.2,0.0,0,0,0,0.0,0.0,13.45,-110295.3616,-136919.1405,25699.22521,0.668899048,924.5536716,-2018.068972,13191.03819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,5.199998172
1.871042,1.09235,0.381098,0.17075,-7.693,2733.956093,8.730930309,0,0,1506.283329,12.98490662,0,0,13483.98622,198.5920097,522351.6389,2636.593248,1007.474229,9.06621927,0,0,-884.4654105,18.90023496,17594.85591,3.985108966,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-46.0577598,-8445.03369,-1092.396049,-12.25945229,0.763592917,-9532.371715,0,0,0.0,0,0,0,-26.28680321,-439.5554179,-4.690776263,-2.910461227,-0.015886132,522.7812175,0.39655771,0.255109,0.12363434,3,84,28,50.915,14.34,0.0,0,109.35,0,0,11.9,0,0,31.87,43.19,37.31,19.87,0.0,0,0,0,0.0,0.0,16.23,-110005.2659,-136902.2846,25701.24501,0.643434633,1195.773671,-2017.624574,13192.07304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,5.099999035
1.881379,1.147944444,0.339461,0.173666667,-7.725,2739.43994,8.702742271,0,0,1510.363566,7.446107475,0,0,13539.15936,141.618333,522435.9911,2630.280573,1008.057527,7.855757618,0,0,-912.2266729,17.87195573,17597.87828,4.273742807,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-12.01548644,-8573.520287,-1069.473135,-15.64659417,0.803878237,-9545.388045,0,0,0.0,0,0,0,-24.50000097,-417.189122,-5.093369971,-5.040187428,-0.023457128,521.5118834,0.57416872,0.13365685,0.11932098,3,78,28,49.22,13.72,0.35,0,14.01,0,0,16.96,0,0,33.18,33.48,28.97,13.04,0.0,0,0,0,0.0,0.0,16.16,-110231.7526,-136918.5961,25701.3895,0.956161892,985.4540629,-2018.243734,13192.06137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,5.0
4.374826,2.383,0.405826,0.218666667,-7.214,2742.711962,10.80497338,0,0,1524.614555,7.457943663,0,0,13413.02146,151.8127026,522277.9991,2702.028428,1009.037567,8.525473068,0,0,-908.8188755,19.26676167,17601.99372,3.654061199,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-2.312635553,-8215.160878,-1206.980711,-9.709527225,0.130176783,-9544.919805,0,0,0.0,0,0,0,-27.08404329,-425.4210412,-4.685968156,-6.639940066,-0.027422036,521.8393668,0.83960112,0.04763629,0.02604831,3,87,29,37.002,13.75,0.03,0,44.2,0,0,5.01,0,0,32.42,38.58,34.39,2.97,0.0,0,0,0,0.0,0.0,16.16,-110429.9922,-136846.64,25703.48538,0.553969115,713.1623831,-2017.50232,13191.78392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,5.0
1.103744,0.837238095,0.327028,0.217380952,-6.635,2736.052783,20.04202041,0,0,1509.517793,29.78288123,0,0,13599.27415,132.969487,522426.4465,2616.532529,1005.475733,9.518710595,0,0,-893.2741998,17.40337887,17596.7024,4.155910935,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-4.209273416,-8681.683125,-1060.394668,-6.725435289,0.190753642,-9524.405509,0,0,0.0,0,0,0,-37.47675397,-426.9001794,-4.506309251,-5.658510538,-0.005639226,521.8861464,0.42504123,0.16801118,0.09322892,3,108,36,46.687,11.57,0.0,0,82.84,0,0,15.53,0,0,33.0,50.32,28.28,14.7,0.0,0,0,0,0.0,0.0,27.41,-110450.9115,-136838.919,25706.02127,0.596061438,681.9862094,-2018.205915,13190.45139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,5.0
1.69489,1.051333333,0.353771,0.228777778,-7.187,2737.251629,8.894811188,0,0,1522.316781,7.01035471,0,0,13594.49941,106.0273916,522406.0465,2664.834417,1007.91954,7.459787074,0,0,-888.3203321,16.01327831,17601.15147,4.130232714,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-3.51904641,-8566.994655,-1201.177981,-4.774531836,-0.274019878,-9484.067829,0,0,0.0,0,0,0,-30.85013383,-430.5476614,-4.58969454,-5.66687881,-0.022887152,521.5738268,0.36259352,0.16399414,0.13217339,3,90,30,50.407,16.14,0.21,0,19.83,0,0,14.16,0,0,40.66,38.41,81.35,23.06,0.0,0,0,0,0.0,0.0,22.89,-110194.2991,-136865.7418,25703.772,0.532295522,967.6706567,-2017.916593,13191.04357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,4.949999402
1.50142,1.2239,0.213468,0.1731,-6.93,2735.685432,9.688806523,0,0,1513.15436,8.40183696,0,0,13383.42121,184.5320985,522301.2895,2684.20088,1007.174165,8.858695578,0,0,-888.1169192,18.2616757,17598.98068,3.912361739,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-17.05336125,-8280.195479,-1111.515335,-17.36083837,-1.241916462,-9603.813663,0,0,0.0,0,0,0,-28.74710849,-437.1275223,-8.274434288,-3.041719975,-0.016715505,524.3785062,0.47118893,0.20218688,0.09395603,3,90,30,69.625,12.39,0.14,0,59.39,0,0,10.99,0,0,32.44,40.17,42.99,25.1,0.0,0,0,0,0.0,0.0,17.64,-110188.2097,-136891.3777,25702.5331,0.880569022,1000.634932,-2017.49413,13191.54734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,4.949999402
2.366446,1.433,0.402076,0.211894737,-7.836,2738.866472,8.36053587,0,0,1512.829645,9.372880281,0,0,13418.56523,177.1678008,522330.4435,2621.239227,1008.575953,8.795094133,0,0,-903.4797309,18.82612211,17596.91001,4.286480005,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-30.42312517,-8379.928397,-1012.33912,-7.994932483,-0.334948156,-9580.304063,0,0,0.0,0,0,0,-25.16602628,-435.1301374,-6.714287204,-4.306802312,0.010543223,522.9429918,0.57691297,0.21459304,0.09386505,3,81,27,47.54,13.61,0.0,0,80.66,0,0,10.61,0,0,33.65,36.06,67.24,7.99,0.03,0,0,0,0.0,0.0,15.67,-110245.074,-136985.1921,25699.8212,1.216924363,935.3289829,-2017.724938,13191.54554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,4.899998417
4.62971,1.305684211,0.569928,0.238578947,-7.075,2745.348211,11.69834413,0,0,1519.337547,12.42118033,0,0,13472.53894,133.1081632,522235.4343,2688.458592,1007.227101,8.874849988,0,0,-902.3646971,18.65182022,17591.01485,3.877479708,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-1.20036479,-8340.166144,-1214.157387,-11.09740656,-0.077028542,-9509.84409,0,0,0.0,0,0,0,-27.7371337,-422.8405751,-6.967159483,-6.500374828,-0.028443975,521.8893878,0.39824744,0.18672399,0.16492563,3,96,32,53.261,14.89,0.04,0,57.27,0,0,22.87,0,0,25.67,34.3,27.91,3.45,0.0,0,0,0,0.0,0.01,25.85,-110001.0748,-136839.9159,25701.47209,0.782106885,1137.369013,-2017.425897,13189.35765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,4.899998417
21.651285,21.6388125,5.664624,8.68571875,-4.899,2741.224257,28.03109007,0,0,1526.053547,22.72424379,0,0,13415.9348,367.5305829,520912.9751,2722.996995,1007.72231,13.94423118,0,0,-901.6505523,23.87038322,17540.78356,4.228215944,0,0,0.0,0,0,0,0,0,0.0,0,0,0,-61.27439704,-8239.39676,-1101.687434,-176.8888419,-66.50852702,-9781.967518,0,0,0.0,0,0,0,-16.61105604,-434.1208574,-5.317055522,-13.85546285,-0.419508644,527.8723934,0.55150177,0.25492891,0.0597679,3,186,62,350.649,9.4,70.78,0,19.53,0,0,53.31,0,0,3.88,3.52,17.72,2.01,0.54,0,0,0,0.02,8.42,1.67,-109985.9904,-136756.4577,25663.15094,0.443512957,1107.31635,-2013.366452,13158.96559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,69.3,29.56,16.87,98.31,31.82,85.77,94.53,0.4049,0.375,5.77,6.95,0.8,31.6,1.9,3.1,6.0,4.899998417
